Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
23/09/2013,0,8,NaN,14,11,NaN,12,12,NaN,NaN,NaN,NaN,9,7,NaN,16,10,15,NaN,17,15,16,19,19,14,15,9,NaN,13,16,16,10,9,12,13,15,18,NaN,14,12,20,NaN,16,12,16
05/10/2013,0,5,NaN,9,5,NaN,7,8,NaN,NaN,NaN,NaN,10,3,NaN,6,5,NaN,10,15,8,12,7,12,10,8,4,4,10,7,5,4,10,6,7,12,9,NaN,10,9,8,5,7,4,5
11/10/2013,0,5,NaN,7,5,NaN,6,6,NaN,NaN,NaN,NaN,6,5,NaN,8,5,5,NaN,10,9,NaN,8,9,8,6,4,6,7,5,8,4,11,6,3,10,9,NaN,8,6,9,7,7,6,7
16/10/2013,20,9,NaN,14,8,NaN,13,12,NaN,NaN,NaN,NaN,9,8,NaN,9,7,12,NaN,14,12,NaN,12,15,11,9,7,10,9,10,12,5,12,9,8,12,12,NaN,13,9,9,8,10,11,12
17/10/2013,0,4,NaN,9,7,NaN,9,12,NaN,NaN,NaN,NaN,8,5,NaN,8,7,11,NaN,11,9,NaN,8,9,6,10,3,8,7,9,8,7,12,9,4,12,14,NaN,13,6,12,6,11,8,9
19/10/2013,20,14,NaN,10,8,NaN,8,10,NaN,NaN,NaN,NaN,5,12,3,14,6,16,10,11,12,NaN,8,10,8,12,12,6,11,9,10,6,9,10,5,12,10,NaN,9,7,12,14,10,7,14
20/10/2013,20,11,NaN,5,3,NaN,6,6,NaN,NaN,NaN,NaN,4,5,2,6,4,9,5,7,7,NaN,5,6,5,5,6,5,4,3,6,6,9,6,1,8,7,NaN,8,4,9,9,6,5,8
22/10/2013,20,8,NaN,8,5,NaN,6,6,NaN,NaN,NaN,NaN,10,6,5,8,6,8,8,13,10,NaN,9,11,9,6,4,5,11,6,8,6,13,6,5,15,9,NaN,11,10,7,7,6,4,7
24/10/2013,0,6,7,8,7,NaN,8,12,NaN,NaN,NaN,NaN,8,5,4,10,6,9,10,13,9,NaN,12,12,8,11,5,10,8,9,9,6,12,8,6,12,13,NaN,13,8,10,6,10,9,8
25/10/2013,20,10,10,7,7,NaN,8,9,NaN,NaN,NaN,NaN,6,7,6,11,7,12,10,11,10,NaN,8,10,6,11,7,7,9,9,9,8,10,8,4,12,12,NaN,9,7,11,8,9,8,NaN
02/11/2013,20,7,2,10,11,NaN,9,8,NaN,NaN,NaN,NaN,4,6,3,11,8,16,14,15,12,NaN,12,13,11,19,8,5,8,11,9,5,10,10,5,12,18,NaN,9,9,12,8,16,10,12
10/11/2013,0,7,2,7,12,NaN,12,9,NaN,NaN,NaN,NaN,16,6,3,10,12,22,18,22,12,16,15,18,NaN,24,7,9,19,18,19,2,11,21,12,15,31,NaN,21,22,15,NaN,18,8,NaN
