Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
2012-01-02,16,2,3,5,3,No data,6,6,No data,No data,No data,No data,6,8,No data,6,2,8,No data,3,7,5,5,8,No data,7,5,3,5,3,3,3,7,5,4,5,4,No data,6,4,No data,8,No data,4,4
2012-01-04,16,3,No data,4,3,No data,10,10,No data,No data,No data,No data,10,6,No data,5,4,7,No data,6,8,6,8,10,No data,6,5,5,7,4,5,5,10,6,7,7,6,No data,No data,5,No data,9,No data,5,3
2012-01-06,16,5,1,7,6,7,11,10,No data,No data,No data,No data,11,10,No data,11,7,10,No data,9,11,9,10,12,No data,11,6,8,6,7,No data,8,11,6,12,9,10,No data,No data,8,No data,9,No data,6,5
2012-01-10,16,6,2,5,6,5,6,5,No data,No data,No data,No data,11,9,No data,13,6,12,No data,7,11,9,10,10,No data,No data,7,4,11,7,7,5,10,6,7,10,11,No data,9,9,No data,10,No data,5,7
2012-01-18,16,10,4,7,13,11,No data,11,No data,No data,No data,No data,20,11,No data,19,14,22,No data,19,24,18,21,23,No data,18,13,12,24,17,13,No data,19,14,No data,No data,18,No data,17,22,No data,15,No data,10,20
2012-01-19,16,4,2,4,No data,4,No data,7,No data,No data,No data,No data,No data,9,No data,8,5,10,No data,3,7,5,6,8,No data,7,4,3,7,8,3,No data,10,6,6,10,8,No data,6,5,No data,8,No data,5,6
2012-01-20,16,5,No data,4,6,5,No data,12,No data,No data,No data,No data,11,10,No data,6,6,9,No data,8,11,7,10,11,No data,7,7,7,6,7,6,No data,13,6,13,10,6,No data,9,7,No data,9,No data,6,5
2012-02-05,16,No data,3,11,23,27,32,12,No data,No data,No data,No data,28,11,No data,25,20,No data,No data,21,20,22,18,No data,No data,32,10,14,No data,26,22,7,22,23,23,26,31,No data,20,20,23,12,No data,9,32
2012-02-17,16,8,1,6,5,No data,16,14,No data,No data,No data,No data,14,10,No data,10,9,10,No data,14,17,18,15,16,No data,9,7,12,11,7,11,No data,13,7,13,17,7,No data,13,12,6,9,No data,4,5
2012-02-20,16,6,0,6,8,No data,15,10,No data,No data,No data,No data,20,9,No data,10,8,12,No data,14,15,15,22,18,No data,6,4,7,11,7,11,No data,24,6,16,14,6,No data,21,11,8,10,No data,4,7
2012-02-22,16,5,0,3,5,No data,9,6,No data,No data,No data,No data,19,7,No data,6,6,8,No data,8,12,14,14,9,No data,12,3,4,No data,6,7,No data,13,4,12,12,3,No data,No data,9,No data,9,No data,3,3
