Date,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool 03ton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London Harrow Stanmore,London N. Kensington,London Teddington Bushy Park,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
21/04/2011,0,23,25,58,NaN,NaN,NaN,43,NaN,NaN,NaN,NaN,45,36,NaN,36,66,62,NaN,80,74,87,69,71,NaN,54,39,45,73,66,NaN,28,34,52,52,NaN,59,NaN,41,NaN,66,27,NaN,63,51
23/04/2011,0,27,11,15,NaN,12,NaN,27,NaN,NaN,NaN,NaN,39,27,NaN,68,35,51,NaN,47,53,57,39,50,NaN,35,36,27,57,48,NaN,20,32,23,23,NaN,38,NaN,30,NaN,39,43,NaN,16,63
24/04/2011,0,7,2,10,NaN,3,NaN,17,NaN,NaN,NaN,NaN,40,10,NaN,7,42,14,NaN,48,47,58,44,44,NaN,8,10,19,47,34,NaN,7,39,9,37,NaN,15,NaN,43,NaN,15,13,NaN,5,19
25/04/2011,0,8,6,12,NaN,9,NaN,7,NaN,NaN,NaN,NaN,32,12,NaN,6,25,16,NaN,16,15,22,12,13,NaN,15,10,12,18,11,NaN,18,19,12,14,NaN,19,NaN,21,NaN,17,14,NaN,7,16
26/04/2011,0,11,6,14,NaN,5,NaN,15,NaN,NaN,NaN,NaN,23,13,NaN,7,24,10,NaN,17,19,23,21,17,NaN,6,10,19,17,9,NaN,14,19,8,16,NaN,13,NaN,18,NaN,14,15,NaN,12,13
27/04/2011,0,11,6,17,NaN,6,NaN,10,NaN,NaN,NaN,NaN,14,14,NaN,8,19,12,NaN,10,15,NaN,17,12,NaN,7,12,15,11,11,NaN,12,10,10,11,NaN,14,NaN,10,NaN,16,15,NaN,10,14
28/04/2011,0,11,6,22,NaN,9,NaN,15,NaN,NaN,NaN,NaN,21,14,NaN,11,26,13,NaN,16,20,21,22,16,NaN,12,13,21,17,14,NaN,9,17,15,16,NaN,17,NaN,16,NaN,18,16,NaN,13,16
25/05/2011,20,10,4,13,NaN,7,NaN,7,NaN,NaN,NaN,NaN,14,11,NaN,NaN,NaN,13,NaN,11,13,13,16,NaN,NaN,6,10,15,11,7,NaN,7,11,9,10,13,12,NaN,12,NaN,10,13,NaN,7,14
31/05/2011,0,5,1,10,NaN,2,NaN,6,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,8,NaN,8,10,9,8,NaN,NaN,4,6,12,9,6,NaN,4,6,5,7,9,10,NaN,7,NaN,10,10,NaN,3,8
01/03/2012,0,11,7,10,34,NaN,42,36,NaN,NaN,NaN,NaN,36,15,NaN,27,28,35,NaN,45,47,39,39,50,NaN,32,16,40,40,25,28,29,41,25,39,45,27,NaN,43,39,26,20,NaN,18,25
11/03/2012,0,7,NaN,5,18,5,20,16,NaN,NaN,NaN,NaN,25,9,NaN,10,16,11,NaN,23,24,NaN,20,25,NaN,13,5,12,18,13,13,6,26,7,17,24,9,NaN,16,NaN,19,10,NaN,6,6
12/03/2012,0,6,NaN,10,29,6,25,21,NaN,NaN,NaN,NaN,36,10,NaN,25,29,15,NaN,33,32,NaN,27,34,NaN,NaN,6,13,20,22,23,15,38,9,31,31,11,NaN,35,NaN,28,14,NaN,11,10
13/03/2012,0,6,3,NaN,37,12,31,32,NaN,NaN,NaN,NaN,25,11,NaN,30,NaN,22,NaN,25,35,NaN,24,37,NaN,NaN,10,24,25,40,21,22,33,18,25,17,19,NaN,34,NaN,41,7,NaN,16,15
14/03/2012,0,16,9,NaN,49,20,46,42,NaN,NaN,NaN,NaN,53,19,NaN,41,NaN,54,NaN,35,42,NaN,38,44,NaN,53,22,35,31,42,40,36,54,38,37,30,46,NaN,52,NaN,50,NaN,NaN,NaN,55
21/03/2012,0,9,2,6,15,NaN,19,14,NaN,NaN,NaN,NaN,24,10,NaN,20,17,18,NaN,NaN,21,NaN,19,21,NaN,13,11,14,22,16,16,8,18,11,16,20,11,NaN,17,20,12,NaN,NaN,10,18
22/03/2012,0,13,15,32,47,46,46,44,NaN,NaN,NaN,NaN,55,18,NaN,30,46,42,NaN,NaN,54,57,50,53,NaN,49,18,44,33,34,43,44,51,NaN,48,55,49,NaN,55,52,49,NaN,NaN,49,35
23/03/2012,0,17,27,55,68,53,44,45,NaN,NaN,NaN,NaN,60,34,NaN,22,59,44,NaN,NaN,68,65,57,68,NaN,62,18,37,40,41,47,24,60,NaN,50,55,55,NaN,50,60,69,NaN,NaN,65,28
24/03/2012,0,23,30,62,54,NaN,46,38,NaN,NaN,NaN,NaN,69,37,NaN,28,50,88,NaN,NaN,59,55,61,62,NaN,76,54,34,26,53,45,46,55,73,50,37,67,NaN,59,49,67,NaN,NaN,70,52
25/03/2012,0,40,46,64,19,NaN,34,30,NaN,NaN,NaN,NaN,21,50,NaN,12,16,49,NaN,NaN,24,27,24,24,NaN,41,52,30,11,11,21,41,28,51,30,11,44,NaN,30,17,19,NaN,NaN,43,22
26/03/2012,0,46,27,49,21,NaN,23,21,NaN,NaN,NaN,NaN,30,54,NaN,16,18,34,NaN,NaN,32,34,30,33,NaN,14,31,18,16,16,20,20,27,21,28,24,17,NaN,24,32,12,NaN,NaN,19,16
27/03/2012,0,25,18,40,26,NaN,33,24,NaN,NaN,NaN,NaN,22,33,NaN,25,19,34,NaN,NaN,20,NaN,18,19,NaN,24,29,23,25,17,23,34,33,29,28,14,28,NaN,42,NaN,21,37,NaN,28,23
28/03/2012,0,21,17,38,30,NaN,33,28,NaN,NaN,NaN,NaN,39,31,NaN,34,28,33,NaN,NaN,23,NaN,NaN,26,NaN,40,25,26,34,31,25,16,33,42,22,41,43,NaN,26,NaN,40,31,NaN,37,23
29/03/2012,0,9,18,23,32,NaN,31,25,NaN,NaN,NaN,NaN,59,29,NaN,23,32,32,NaN,NaN,37,NaN,NaN,37,NaN,43,18,20,35,28,29,21,NaN,36,30,45,41,NaN,29,NaN,40,25,NaN,28,20
