Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Birmingham Acocks Green,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Coventry Allesley,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,Leicester University,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Sunderland Silksworth,Wigan Centre,Wirral Tranmere,York Bootham
21/10/2012,15.9,-6.2,8.2,10.3,-20,14.3,142.8,3,26,NaN,53,35,32,29,12,NaN,NaN,NaN,NaN,6,38,NaN,24,15,24,NaN,14,52,10,27,41,39,15,8,31,15,21,16,37,21,9,30,NaN,24,11,22,27,37,NaN,NaN
22/10/2012,21.5,-8.1,4.3,9.2,-14.4,11.7,117.9,3,30,NaN,43,28,11,33,24,NaN,NaN,NaN,NaN,27,21,NaN,16,16,15,NaN,27,44,26,33,38,37,24,11,26,17,28,28,NaN,31,25,33,NaN,33,27,22,21,32,NaN,NaN
23/10/2012,24.9,-6.3,-1.2,6.4,-18.5,11.3,79.1,0,28,NaN,40,32,14,33,26,NaN,NaN,NaN,NaN,35,21,NaN,17,20,23,NaN,27,46,22,34,31,32,27,14,26,18,34,36,NaN,24,26,31,NaN,32,28,31,20,27,NaN,NaN
24/10/2012,22,-9.8,-3.8,10.6,-15.9,13.2,69,2,20,NaN,37,21,9,30,22,NaN,NaN,NaN,NaN,42,28,NaN,16,11,9,NaN,33,54,34,42,23,34,18,12,20,19,34,41,21,34,33,21,NaN,36,32,15,20,17,NaN,NaN
25/10/2012,17.5,-12.1,-5.4,13.2,-22,17.2,65.7,1,18,NaN,41,18,9,22,19,NaN,NaN,NaN,NaN,18,29,NaN,16,13,17,NaN,18,53,12,28,32,36,15,8,24,10,34,29,20,24,8,25,NaN,30,12,15,18,17,NaN,NaN
26/10/2012,15.9,-11.4,-15.7,19.4,-23,22.5,36.1,1,16,NaN,36,26,10,24,25,NaN,NaN,NaN,NaN,7,26,NaN,15,18,17,NaN,15,56,10,23,30,28,18,8,33,12,19,20,27,18,4,26,NaN,21,14,18,16,12,NaN,NaN
27/10/2012,17.4,6.1,-11.7,13.2,-29.2,19.7,332.4,0,19,NaN,26,38,14,26,16,NaN,NaN,NaN,NaN,7,32,NaN,17,22,22,NaN,18,53,12,26,38,27,15,8,43,22,20,17,38,20,6,31,NaN,18,13,42,13,25,NaN,NaN
28/10/2012,13.7,17.4,-2.4,17.5,53.9,32.1,277.9,20,24,NaN,21,25,9,31,29,NaN,NaN,NaN,NaN,15,19,NaN,32,13,26,NaN,28,47,23,38,33,27,13,11,29,9,20,20,15,21,19,13,NaN,32,25,21,7,15,NaN,NaN
29/10/2012,9.6,6.3,-8,10.3,7.7,11,321.7,17,25,NaN,38,36,24,37,49,NaN,NaN,NaN,NaN,5,47,NaN,40,34,38,NaN,42,68,27,47,46,37,34,14,52,18,28,18,48,33,27,41,NaN,42,34,44,30,38,NaN,NaN
30/10/2012,-0.7,20.2,1.9,20.3,12.7,21.3,264.6,16,29,NaN,39,32,15,43,34,NaN,NaN,NaN,NaN,19,16,NaN,47,23,40,NaN,45,62,37,54,49,30,29,16,44,21,30,27,35,41,34,35,NaN,40,31,34,13,35,NaN,NaN
31/10/2012,12,16.5,7.7,18.2,67.3,38.2,245.1,20,33,NaN,61,21,26,27,34,NaN,NaN,NaN,NaN,5,42,NaN,30,14,40,NaN,26,49,12,31,40,38,16,12,36,NaN,15,16,30,17,16,20,NaN,32,19,29,9,27,NaN,NaN
01/11/2012,15.9,14.6,0.2,14.6,75.2,40.4,269.3,20,42,NaN,45,32,24,33,42,NaN,NaN,NaN,NaN,7,48,NaN,52,26,50,NaN,28,53,19,36,47,47,37,12,50,NaN,14,15,39,26,14,28,NaN,41,21,31,24,37,NaN,NaN
02/11/2012,10.5,19.9,-2.8,20.1,45.3,30.3,278,20,27,NaN,38,29,18,46,37,NaN,NaN,NaN,NaN,7,27,NaN,43,23,33,NaN,34,57,23,42,39,39,29,13,38,NaN,32,20,23,27,19,17,NaN,44,26,24,14,27,NaN,NaN
03/11/2012,-6.1,11.1,11.3,15.9,34.1,23.3,224.7,20,44,NaN,43,32,21,44,30,NaN,NaN,NaN,NaN,5,36,NaN,50,18,47,NaN,35,62,21,50,45,53,27,18,49,NaN,34,26,31,33,16,24,NaN,46,22,35,13,37,NaN,NaN
04/11/2012,0.5,-5.9,3.8,7,46.8,24.4,123,20,46,NaN,60,55,21,29,16,NaN,NaN,NaN,NaN,12,39,NaN,28,27,39,NaN,36,73,27,56,46,54,25,15,48,NaN,21,26,28,33,21,36,NaN,32,22,28,37,30,NaN,NaN
05/11/2012,9.8,2.3,-12.9,13.1,-3.3,13.2,349.7,18,28,NaN,55,60,37,50,36,NaN,NaN,NaN,NaN,28,61,NaN,28,40,43,NaN,42,77,35,53,52,39,40,16,63,NaN,32,36,66,38,22,73,NaN,37,29,56,37,37,NaN,NaN
06/11/2012,15.2,21.1,-15.5,26.2,-8.3,26.5,306.3,17,23,NaN,32,41,23,50,39,NaN,NaN,NaN,NaN,25,28,NaN,40,29,31,NaN,44,75,43,57,47,22,26,18,46,NaN,32,32,33,37,40,39,NaN,44,47,34,10,35,NaN,NaN
07/11/2012,15,28.5,0,28.5,1.8,28.5,270,16,35,NaN,34,29,19,31,34,NaN,NaN,NaN,NaN,9,12,NaN,37,25,32,NaN,30,63,27,46,42,19,17,13,35,16,19,21,21,30,24,21,NaN,45,35,21,8,13,NaN,NaN
08/11/2012,11,16.1,-3.8,16.6,-23.1,20.2,283.2,6,28,NaN,36,25,16,39,39,NaN,NaN,NaN,NaN,13,27,NaN,32,24,41,NaN,36,66,33,47,42,30,31,12,43,18,33,31,25,34,26,24,NaN,42,37,30,10,17,NaN,NaN
09/11/2012,-0.7,23.5,12.9,26.9,12.4,27.6,241.3,15,19,NaN,52,22,28,30,25,NaN,NaN,NaN,NaN,10,14,NaN,38,12,37,NaN,41,60,23,45,43,41,9,15,35,20,21,29,38,33,22,17,NaN,47,27,33,10,38,NaN,NaN
10/11/2012,-1.6,14.5,1,14.5,44.4,26.5,265.9,20,27,NaN,47,40,28,44,50,NaN,NaN,NaN,NaN,14,22,NaN,50,25,54,NaN,37,62,31,45,55,55,32,15,52,NaN,29,26,33,31,17,30,NaN,39,39,37,17,40,NaN,NaN
11/11/2012,8.3,12.8,-9.1,15.7,-20.9,18.9,305.5,7,18,NaN,43,45,20,51,39,NaN,NaN,NaN,NaN,25,41,NaN,40,22,39,NaN,46,70,39,58,47,32,36,16,46,NaN,42,41,38,36,30,33,NaN,36,49,36,16,31,NaN,NaN
12/11/2012,12.4,16.9,16.8,23.8,5.6,24,225.2,15,41,NaN,52,28,28,43,33,NaN,NaN,NaN,NaN,17,34,NaN,46,19,51,NaN,36,64,25,54,51,51,15,16,53,NaN,20,29,43,31,30,31,NaN,41,31,37,21,49,NaN,NaN
13/11/2012,14.1,18.3,17.9,25.6,-2.7,25.7,225.6,15,24,NaN,43,23,20,34,34,NaN,NaN,NaN,NaN,11,14,NaN,46,19,34,NaN,32,53,19,41,55,32,14,14,38,NaN,24,29,35,29,18,19,NaN,43,27,40,9,37,NaN,NaN
14/11/2012,18.6,9.5,6.4,11.4,-15,13.7,236.2,5,36,NaN,63,51,40,47,34,NaN,NaN,NaN,NaN,22,47,NaN,42,21,54,NaN,34,63,28,50,52,44,34,15,49,NaN,33,30,41,37,19,34,NaN,47,32,46,16,42,NaN,NaN
15/11/2012,13.8,13,7.7,15.1,-26.9,20.2,239.2,5,40,NaN,63,62,51,50,40,NaN,NaN,NaN,NaN,31,40,NaN,52,29,63,NaN,36,64,40,57,53,59,38,29,52,NaN,43,37,53,45,38,43,NaN,40,47,41,31,51,NaN,NaN
16/11/2012,8.1,10.9,6.6,12.7,-7.7,13.3,238.8,15,33,NaN,56,49,47,41,36,NaN,NaN,NaN,NaN,31,20,NaN,52,26,45,NaN,32,53,29,49,43,50,37,30,47,NaN,36,32,47,37,30,32,NaN,39,37,41,35,45,NaN,NaN
17/11/2012,4.3,16.9,0.9,17,8.3,17.5,266.9,16,34,NaN,41,43,24,40,34,NaN,NaN,NaN,NaN,16,19,NaN,45,29,41,NaN,34,55,23,39,43,46,36,23,53,NaN,31,25,38,29,25,34,NaN,27,31,48,24,28,NaN,NaN
18/11/2012,3.8,12.4,9,15.4,-28,20.8,233.9,5,26,NaN,36,43,16,45,26,NaN,NaN,NaN,NaN,27,17,NaN,33,22,41,NaN,41,64,40,61,49,44,23,17,53,NaN,29,38,30,40,36,27,NaN,43,33,39,13,34,NaN,NaN
19/11/2012,1.4,15.8,23.3,28.1,44.2,35.8,214.1,25,22,NaN,31,18,23,32,22,NaN,NaN,NaN,NaN,10,7,NaN,28,12,43,NaN,25,54,20,37,49,38,14,11,42,NaN,20,11,23,23,16,17,NaN,36,18,23,15,22,NaN,NaN
20/11/2012,1.7,14.2,23.4,27.4,45.9,35.8,211.3,25,29,NaN,31,21,18,34,24,NaN,NaN,NaN,NaN,9,18,NaN,25,17,41,NaN,18,45,7,25,59,39,17,8,41,NaN,25,11,20,19,13,25,NaN,35,15,28,13,28,NaN,NaN
21/11/2012,2.3,9.1,14,16.6,3.5,16.7,212.9,15,39,NaN,58,46,36,36,28,NaN,NaN,NaN,NaN,11,34,NaN,41,23,52,NaN,29,64,21,45,63,64,25,15,57,NaN,17,23,48,34,21,48,NaN,39,27,42,42,46,NaN,NaN
22/11/2012,1.6,18.6,25.4,31.5,43.9,38.4,216.2,25,26,NaN,45,13,17,20,25,NaN,NaN,NaN,NaN,4,16,NaN,27,13,39,NaN,14,37,6,20,51,40,10,8,33,NaN,12,7,19,11,9,16,NaN,23,15,22,11,20,NaN,NaN
23/11/2012,4,21.4,8.8,23.1,2,23.2,247.7,16,32,NaN,57,40,16,62,79,NaN,NaN,NaN,NaN,28,19,NaN,53,41,42,NaN,43,69,28,58,66,53,46,22,54,NaN,58,56,40,38,29,30,NaN,56,34,50,18,55,NaN,NaN
24/11/2012,7.6,1.5,12.5,12.6,-17.6,15.4,187.1,4,48,NaN,73,50,32,45,55,NaN,NaN,NaN,NaN,18,41,NaN,49,28,46,NaN,31,84,40,68,61,62,28,25,55,NaN,32,19,40,39,35,40,NaN,30,42,30,32,49,NaN,NaN
25/11/2012,7.2,0.7,-0.5,0.9,54.6,27.3,306.7,20,12,NaN,41,22,20,26,33,NaN,NaN,NaN,NaN,2,40,NaN,35,15,27,NaN,10,33,5,20,45,25,11,8,34,NaN,10,8,29,14,6,27,NaN,23,12,23,13,22,NaN,NaN
26/11/2012,13.2,-5.7,-23.9,24.6,36.1,30.5,13.4,28,23,NaN,21,50,11,38,66,NaN,NaN,NaN,NaN,10,30,NaN,42,38,26,NaN,43,72,34,51,44,23,31,18,58,NaN,24,28,27,39,24,27,NaN,39,27,35,18,21,NaN,NaN
27/11/2012,16,-9.8,-21.7,23.8,2.3,23.8,24.3,11,21,NaN,27,30,11,23,35,NaN,NaN,NaN,NaN,18,43,NaN,16,21,21,NaN,26,66,28,35,39,27,11,9,35,NaN,20,18,29,22,22,26,NaN,22,21,25,12,14,NaN,NaN
28/11/2012,15.9,-1.8,-16.1,16.2,-24.7,20.4,6.4,8,15,NaN,34,48,23,24,54,NaN,NaN,NaN,NaN,11,59,NaN,13,31,26,NaN,29,68,20,35,54,26,22,11,47,NaN,28,23,45,27,12,45,NaN,26,15,45,19,32,NaN,NaN
29/11/2012,13.6,2.6,-4,4.8,8.4,6.4,326.8,27,29,NaN,63,67,57,75,96,NaN,NaN,NaN,NaN,32,67,NaN,31,58,44,NaN,44,82,40,53,90,40,65,20,68,NaN,54,44,77,46,31,100,NaN,33,36,80,40,61,NaN,NaN
30/11/2012,13.5,3.5,-5.9,6.9,17.9,11.3,328.8,20,35,NaN,80,74,80,87,124,NaN,NaN,NaN,NaN,49,69,NaN,66,52,58,NaN,52,101,56,77,88,43,53,37,82,NaN,68,56,80,48,60,80,NaN,43,62,81,50,92,NaN,NaN
01/09/2013,18,23.8,-2.8,23.9,-37.1,30.3,276.8,6,NaN,NaN,13,28,4,21,17,NaN,NaN,NaN,NaN,8,14,NaN,18,NaN,30,NaN,21,28,17,22,NaN,10,NaN,8,16,5,14,12,NaN,16,13,4,NaN,16,11,14,5,4,NaN,NaN
02/09/2013,17.7,18,-4.6,18.6,-32.2,24.6,284.4,6,NaN,NaN,25,28,6,16,19,NaN,NaN,NaN,NaN,6,19,NaN,15,NaN,28,NaN,28,40,23,26,NaN,14,NaN,9,30,11,14,16,NaN,24,18,13,NaN,21,14,27,5,8,NaN,NaN
03/09/2013,20,10,6.6,11.9,-23.5,16.7,236.6,5,NaN,NaN,34,48,10,31,24,NaN,NaN,NaN,NaN,19,15,NaN,27,NaN,37,NaN,43,58,29,51,NaN,26,NaN,15,33,24,27,17,NaN,30,18,31,NaN,38,19,34,14,NaN,NaN,NaN
04/09/2013,16.7,7.2,9.7,12.1,5.1,12.4,216.5,15,NaN,NaN,39,52,25,37,32,NaN,NaN,NaN,NaN,24,12,NaN,36,NaN,55,NaN,45,75,43,70,NaN,47,NaN,17,47,NaN,28,21,NaN,31,27,39,NaN,47,30,43,18,NaN,NaN,NaN
05/09/2013,14.7,3.1,-6.7,7.4,14.4,10.3,334.7,27,NaN,NaN,29,46,11,35,21,NaN,NaN,NaN,NaN,19,28,NaN,28,NaN,42,NaN,48,74,45,55,NaN,42,NaN,19,45,31,13,24,24,38,25,37,NaN,41,27,41,20,20,NaN,NaN
06/09/2013,16.1,-5.2,-12.3,13.3,19.8,16.6,22.7,21,NaN,NaN,25,53,8,19,20,NaN,NaN,NaN,NaN,15,24,NaN,29,NaN,28,NaN,30,39,24,36,NaN,22,NaN,12,43,21,20,18,25,27,12,34,NaN,25,12,40,9,18,NaN,NaN
07/09/2013,18,0.7,-2.4,2.5,20.9,10.7,344,20,NaN,NaN,23,46,10,24,21,NaN,NaN,NaN,NaN,8,14,NaN,30,NaN,36,NaN,19,28,10,23,34,33,NaN,8,34,15,20,14,12,15,4,16,NaN,31,4,27,13,20,NaN,NaN
08/09/2013,17.2,3.1,6.2,6.9,14.3,10,206.7,20,NaN,NaN,19,49,13,18,13,NaN,NaN,NaN,NaN,11,21,NaN,27,NaN,33,NaN,18,27,9,28,30,30,NaN,9,24,10,15,18,13,17,6,17,NaN,33,6,23,11,23,NaN,NaN
09/09/2013,19.4,0.8,-11.2,11.2,6.2,11.6,355.7,18,NaN,NaN,27,46,15,19,18,NaN,NaN,NaN,NaN,11,39,NaN,25,NaN,36,NaN,37,56,30,53,35,34,NaN,15,46,18,15,24,29,34,16,36,NaN,28,20,33,19,25,NaN,NaN
10/09/2013,21.5,5.4,-17.3,18.1,-13.4,19.3,342.7,18,NaN,NaN,18,28,5,13,14,NaN,NaN,NaN,NaN,12,27,NaN,9,NaN,30,NaN,26,47,23,31,25,19,NaN,8,42,11,16,19,19,17,14,33,NaN,15,13,36,12,14,NaN,NaN
11/09/2013,19.3,8,-6.8,10.5,-14.9,12.8,310.7,7,NaN,NaN,26,43,14,23,21,NaN,NaN,NaN,NaN,11,35,NaN,19,NaN,32,NaN,24,41,21,28,41,26,NaN,10,36,17,15,20,27,22,11,36,NaN,20,11,NaN,19,26,NaN,NaN
12/09/2013,15,11.7,2.8,12,-4.9,12.3,256.6,16,NaN,NaN,26,39,15,26,19,NaN,NaN,NaN,NaN,13,19,NaN,31,NaN,39,NaN,35,41,28,38,40,27,20,12,31,17,12,18,20,21,21,32,NaN,26,21,NaN,13,28,NaN,NaN
13/09/2013,17.4,4.1,-2.8,5,-4.9,5.5,304.2,-1,NaN,NaN,30,36,8,21,20,NaN,NaN,NaN,NaN,6,24,NaN,17,NaN,35,NaN,26,37,22,34,35,31,17,21,39,18,13,12,21,22,14,34,NaN,26,18,NaN,10,21,NaN,NaN
14/09/2013,14,6.9,-6.8,9.7,-27.1,16.7,314.5,0,NaN,NaN,28,42,7,19,22,NaN,NaN,NaN,NaN,9,27,NaN,19,NaN,24,NaN,21,38,18,30,31,28,27,10,42,16,17,16,22,18,7,29,NaN,19,10,NaN,16,17,NaN,NaN
15/09/2013,0.3,31.4,-2.7,31.6,33.6,35.8,275,26,NaN,NaN,10,35,6,15,18,NaN,NaN,NaN,NaN,8,7,NaN,21,NaN,28,NaN,17,28,10,24,21,18,15,9,21,6,14,12,8,13,11,10,NaN,22,13,NaN,5,17,NaN,NaN
16/09/2013,0.5,26.4,-14.4,30.1,26.9,33,298.6,17,NaN,NaN,15,24,5,10,16,NaN,NaN,NaN,NaN,4,16,NaN,26,NaN,38,NaN,20,36,14,24,22,16,8,8,18,5,11,12,7,18,7,9,NaN,26,15,NaN,5,4,NaN,NaN
17/09/2013,-0.2,19.2,-8,20.8,36.6,27.7,292.8,27,NaN,NaN,32,51,13,16,16,NaN,NaN,NaN,NaN,4,27,NaN,32,NaN,47,NaN,28,40,21,38,41,20,15,13,33,15,9,14,18,22,16,30,NaN,32,18,NaN,7,23,NaN,NaN
18/09/2013,4.2,15.3,-14.6,21.2,4.3,21.3,313.7,17,NaN,NaN,23,34,7,17,15,NaN,NaN,NaN,NaN,7,27,NaN,22,NaN,32,NaN,27,49,25,31,37,21,22,14,34,16,10,18,19,25,15,34,NaN,25,15,NaN,7,19,NaN,NaN
19/09/2013,8,12.7,-2.1,12.9,23.8,17.5,279.3,26,NaN,NaN,24,39,11,24,22,NaN,NaN,NaN,NaN,9,27,NaN,30,NaN,40,NaN,33,45,24,45,30,31,25,16,31,14,18,16,14,24,17,18,NaN,39,23,NaN,11,17,NaN,NaN
20/09/2013,11.5,13.3,6.5,14.8,-19.8,17.8,243.9,5,NaN,NaN,43,39,11,29,29,NaN,NaN,NaN,NaN,7,20,NaN,27,NaN,41,NaN,40,54,32,45,33,28,29,14,37,NaN,22,18,16,27,23,34,NaN,35,25,NaN,13,13,NaN,NaN
21/09/2013,15.3,13,7.5,15,-24.5,19.3,239.8,5,NaN,NaN,36,47,18,25,19,NaN,NaN,NaN,NaN,10,13,NaN,35,NaN,40,NaN,26,35,19,35,41,37,19,17,33,16,29,19,24,22,12,26,NaN,31,18,NaN,10,29,NaN,NaN
22/09/2013,18,10.2,4.8,11.3,-36.7,21.6,244.8,0,NaN,NaN,19,32,12,19,18,NaN,NaN,NaN,NaN,10,11,NaN,19,NaN,24,NaN,22,27,15,27,20,18,15,11,25,9,18,15,15,16,15,20,NaN,23,19,NaN,7,14,NaN,NaN
23/09/2013,18,-1.1,8.2,8.3,-27.9,16.2,172.7,0,NaN,NaN,27,43,28,23,17,NaN,NaN,NaN,NaN,14,31,NaN,39,NaN,38,NaN,28,38,23,43,36,34,21,NaN,38,16,17,16,25,20,15,36,NaN,32,18,NaN,NaN,31,NaN,NaN
24/09/2013,16,-7.2,3.7,8.1,-4.3,8.4,117,13,NaN,NaN,33,58,27,34,28,NaN,NaN,NaN,NaN,24,26,NaN,30,NaN,39,NaN,39,63,42,70,38,38,35,NaN,52,25,32,22,28,40,24,35,NaN,45,26,NaN,NaN,34,NaN,NaN
25/09/2013,13.6,-8.4,0.4,8.4,4.9,8.8,93,12,NaN,NaN,36,60,26,35,25,NaN,NaN,NaN,NaN,24,13,NaN,23,NaN,29,NaN,42,65,43,65,42,34,NaN,NaN,42,27,41,24,25,50,20,41,NaN,44,22,NaN,NaN,30,NaN,NaN
26/09/2013,14.4,-4.9,9,10.2,-18.3,13.7,151.7,3,NaN,NaN,39,41,21,32,23,NaN,NaN,NaN,NaN,14,25,NaN,23,NaN,28,NaN,24,44,24,41,38,36,NaN,NaN,31,21,29,18,20,31,3,26,NaN,33,9,NaN,NaN,28,NaN,NaN
27/09/2013,11.7,-2.6,10.1,10.4,-16.2,13.2,165.6,4,NaN,NaN,37,44,30,32,25,NaN,NaN,NaN,NaN,19,40,NaN,28,NaN,40,NaN,34,48,31,51,46,47,NaN,NaN,38,22,21,20,26,45,13,31,NaN,27,19,NaN,19,35,NaN,NaN
28/09/2013,10.2,-8.6,7.1,11.2,-1.8,11.2,129.7,13,NaN,NaN,44,43,21,32,18,NaN,NaN,NaN,NaN,29,29,NaN,24,NaN,35,NaN,33,48,32,49,40,31,23,NaN,31,22,28,21,21,41,23,29,NaN,30,25,NaN,14,30,NaN,NaN
29/09/2013,8.9,-11.1,11.2,15.7,-6.1,16,135.3,13,NaN,NaN,20,25,11,20,12,NaN,NaN,NaN,NaN,18,8,NaN,13,NaN,14,NaN,22,35,18,30,20,20,20,NaN,16,11,23,16,12,23,11,12,NaN,23,13,NaN,7,13,NaN,NaN
30/09/2013,6.9,-11.8,16.5,20.3,-5.2,20.5,144.5,13,NaN,NaN,28,43,21,32,18,NaN,NaN,NaN,NaN,24,11,NaN,23,NaN,27,NaN,36,48,34,51,32,21,34,18,28,NaN,26,20,NaN,45,19,27,NaN,36,25,NaN,NaN,27,NaN,NaN
01/10/2013,7.7,-10.6,20.6,23.2,-1.4,23.2,152.8,13,42,NaN,31,44,24,26,16,NaN,NaN,NaN,NaN,20,14,NaN,26,NaN,29,22,39,66,36,59,35,21,32,21,34,NaN,23,18,NaN,39,22,29,NaN,29,31,25,NaN,NaN,NaN,NaN
02/10/2013,8.2,-5.8,25.1,25.8,13.3,26.6,167,14,51,NaN,26,36,30,22,12,NaN,NaN,NaN,NaN,23,23,NaN,33,NaN,NaN,31,33,52,25,45,38,35,17,27,36,NaN,24,12,25,22,21,35,NaN,32,28,36,NaN,35,NaN,NaN
03/10/2013,7.6,-2,19.8,19.9,27.1,24.1,174.2,24,66,NaN,32,33,23,29,15,NaN,NaN,NaN,NaN,21,27,NaN,30,NaN,NaN,24,27,53,23,45,39,39,26,28,37,20,26,15,19,25,18,29,NaN,29,26,26,NaN,29,NaN,NaN
04/10/2013,8.3,12.7,-1.9,12.8,19.7,16.2,278.6,26,51,NaN,28,35,16,23,17,NaN,NaN,NaN,NaN,7,37,NaN,28,NaN,NaN,26,21,41,11,26,40,34,14,10,32,13,12,13,17,14,6,28,NaN,25,11,32,NaN,18,NaN,NaN
05/10/2013,12.9,11.6,6.3,13.2,-26.8,18.8,241.6,0,39,NaN,30,51,16,33,23,NaN,NaN,NaN,NaN,13,14,NaN,29,NaN,NaN,38,33,52,29,39,35,32,18,19,37,18,21,19,20,26,18,24,NaN,30,27,34,NaN,19,NaN,NaN
06/10/2013,14.8,17.7,9.9,20.2,-19,22.4,240.8,15,23,NaN,22,51,12,37,22,NaN,NaN,NaN,NaN,14,7,NaN,26,NaN,NaN,28,26,49,21,44,32,21,18,14,32,21,21,18,15,25,22,19,NaN,34,31,24,NaN,24,NaN,NaN
07/10/2013,17.2,15.1,11.6,19,5.2,19.2,232.3,15,30,NaN,25,48,14,33,16,NaN,NaN,NaN,NaN,14,8,NaN,36,NaN,NaN,32,34,43,26,38,34,27,14,19,41,23,21,22,17,20,12,19,NaN,38,25,33,NaN,27,NaN,NaN
08/10/2013,20.4,14.6,-5.5,15.6,-0.8,15.6,290.8,16,29,NaN,23,33,11,31,17,NaN,NaN,NaN,NaN,9,21,23,29,NaN,NaN,25,27,45,23,36,29,20,20,16,37,20,19,14,15,22,14,25,NaN,32,28,32,NaN,13,NaN,NaN
09/10/2013,20,10.7,-23.6,25.9,8.8,26.3,335.6,17,13,NaN,20,29,5,22,17,NaN,NaN,NaN,NaN,9,19,20,20,NaN,29,26,25,52,22,32,23,19,16,12,30,14,19,18,10,22,15,21,NaN,23,20,24,NaN,7,NaN,NaN
10/10/2013,22.1,-4.7,-17.5,18.1,-32.9,24.5,14.9,8,6,NaN,25,33,6,12,13,NaN,NaN,NaN,NaN,10,20,32,8,NaN,19,20,22,50,10,22,27,16,14,6,28,15,26,19,19,16,4,24,NaN,17,8,30,NaN,11,NaN,NaN
11/10/2013,23.9,-11.8,-5.6,13.1,-35.7,22.1,64.7,0,16,NaN,39,27,6,14,9,NaN,NaN,NaN,NaN,12,12,37,11,NaN,10,NaN,20,49,10,19,25,23,13,9,19,12,18,16,14,12,6,20,NaN,18,14,24,NaN,9,NaN,NaN
12/10/2013,23.1,-11.4,-1.7,11.5,-21.5,15.8,81.3,2,12,NaN,26,26,5,20,15,NaN,NaN,NaN,NaN,16,9,15,10,NaN,13,NaN,27,54,22,42,23,22,19,17,22,15,27,20,10,25,10,12,NaN,26,28,23,NaN,5,NaN,NaN
13/10/2013,18.9,-9.8,-7.7,12.5,11.6,13.8,52,11,4,NaN,31,35,7,19,13,NaN,NaN,NaN,NaN,10,9,12,8,NaN,12,NaN,27,50,24,33,19,20,19,9,24,13,18,17,15,19,13,15,NaN,23,25,26,NaN,10,NaN,NaN
14/10/2013,15.2,-8.2,-6,10.2,7.5,10.8,54.2,11,10,NaN,47,49,8,30,27,NaN,NaN,NaN,NaN,13,11,27,24,NaN,21,NaN,31,45,23,38,37,28,26,21,31,16,23,18,25,28,16,39,NaN,40,20,36,NaN,19,NaN,NaN
15/10/2013,11,-6,0,6,-8.8,7.4,90,2,27,NaN,54,58,15,42,35,NaN,NaN,NaN,NaN,18,26,33,21,NaN,34,NaN,39,60,32,44,48,42,33,16,41,20,43,25,24,30,27,47,NaN,36,31,43,NaN,28,NaN,NaN
16/10/2013,9.2,-0.5,8.4,8.4,18.1,12.3,176.9,20,23,NaN,56,41,18,24,27,NaN,NaN,NaN,NaN,15,17,34,32,NaN,40,NaN,30,60,24,50,42,37,19,18,39,18,12,15,17,25,20,32,NaN,35,22,24,NaN,28,NaN,NaN
17/10/2013,9.8,2.8,2.8,3.9,-14.9,8.4,225.2,0,16,NaN,44,56,23,37,34,NaN,NaN,NaN,NaN,3,30,43,38,NaN,52,NaN,29,54,21,41,49,35,24,18,45,18,18,15,30,26,16,44,NaN,41,28,54,NaN,28,NaN,NaN
18/10/2013,10,-9.3,24.5,26.2,1.6,26.2,159.1,14,8,NaN,50,43,32,28,32,NaN,NaN,NaN,NaN,14,16,30,34,NaN,41,24,27,55,17,48,52,37,26,21,40,16,23,23,30,22,20,42,NaN,34,30,37,NaN,42,NaN,NaN
19/10/2013,4.8,-3.2,15.4,15.7,37.4,24.4,168.3,20,28,NaN,48,35,17,23,27,NaN,NaN,NaN,NaN,9,27,29,30,NaN,42,21,21,48,10,32,46,39,14,14,35,12,17,15,17,17,9,19,NaN,25,16,30,NaN,26,NaN,NaN
20/10/2013,5.8,2.1,13.7,13.8,51.9,29.4,188.7,20,28,NaN,28,29,12,12,17,NaN,NaN,NaN,NaN,3,22,22,16,NaN,37,11,11,42,6,21,30,33,6,7,25,8,9,12,11,11,3,12,NaN,19,9,18,NaN,17,NaN,NaN
21/10/2013,2.3,1.4,18.1,18.2,33.5,24.7,184.6,24,30,NaN,58,26,21,18,21,NaN,NaN,NaN,NaN,8,24,33,26,NaN,43,16,18,44,9,24,38,45,10,10,31,13,14,11,20,13,7,26,NaN,21,14,27,NaN,29,NaN,NaN
22/10/2013,-7,6,16.1,17.2,45.9,28.7,200.6,20,26,NaN,40,25,18,23,22,NaN,NaN,NaN,NaN,9,21,34,20,NaN,47,17,17,44,11,24,38,40,11,10,38,15,19,13,17,13,7,27,NaN,31,14,23,NaN,24,NaN,NaN
