Date,PM-1000,W,S,F,Z,G,Dir,LWT,Birmingham A4540 Roadside,Birmingham Tyburn Roadside,Bury Roadside,Camden Kerbside,Carlisle Roadside,Chatham Roadside,Chepstow A48,Chesterfield Roadside,Glasgow High Street,Glasgow Kerbside,Haringey Roadside,Leamington Spa Rugby Road,Leeds Headingley Kerbside,London Marylebone Road,Sandy Roadside,Stanford-le-Hope Roadside,Stockton-on-Tees A1305 Roadside,Stockton-on-Tees Eaglescliffe,Storrington Roadside,Swansea Roadside,York Fishergate
13/06/2015,12.3,-2.8,-7.6,8.1,-3.1,8.2,20.3,18,No data,61,No data,45,25,20,45,18,19,106,32,23,51,99,22,19,28,22,No data,30,31
14/06/2015,13.8,-0.3,-9,9.1,-25.7,15.7,1.9,0,No data,24,No data,62,14,15,17,6,13,60,31,9,35,50,15,17,16,14,No data,10,18
15/06/2015,18.3,2,3.1,3.7,-28.1,14.5,212.6,0,No data,42,No data,78,25,9,28,18,27,57,34,13,53,69,11,15,15,10,No data,29,23
16/06/2015,18.7,10.8,9.4,14.3,-21.8,18,228.7,5,No data,59,No data,71,22,20,41,17,25,59,58,18,48,120,47,25,11,7,No data,23,28
17/06/2015,16.7,18.6,-5.2,19.3,-5.2,19.4,285.6,16,No data,36,No data,32,17,24,33,9,21,30,26,12,24,105,30,27,6,3,No data,15,19
18/06/2015,17.6,12,-9.4,15.2,-16.6,17.3,308.1,7,No data,46,No data,74,24,19,28,8,29,38,23,13,23,47,29,20,4,2,No data,10,18
19/06/2015,19.1,8.9,-6.2,10.8,-18.7,14.3,304.8,7,No data,47,No data,79,27,25,27,13,31,40,26,15,25,51,30,24,5,5,No data,19,20
20/06/2015,18.2,9.2,0.7,9.3,-8.8,10.3,265.4,16,No data,36,No data,62,14,24,29,14,23,45,37,12,26,83,28,20,18,9,No data,10,21
21/06/2015,15.9,9.8,-5,11,18.2,14.2,297.2,27,No data,20,No data,19,9,13,23,7,18,24,13,4,15,61,20,14,4,1,No data,7,11
22/06/2015,13.8,-1.6,-15.1,15.2,3,15.2,5.9,18,No data,40,No data,47,20,20,26,10,27,70,23,8,31,70,25,20,11,12,No data,9,17
23/06/2015,15.6,1.4,-2.8,3.1,-23.8,12.3,333.3,0,No data,58,No data,87,27,18,34,18,24,55,36,19,48,58,21,20,27,23,No data,24,22
24/06/2015,16.4,3.6,2.2,4.3,-10.4,6.7,238.7,0,No data,52,No data,63,24,29,42,16,33,60,50,15,32,144,43,22,11,6,No data,23,23
25/06/2015,15.2,1.4,10.4,10.4,-19,14.1,187.7,4,No data,42,No data,64,24,29,34,16,32,79,50,15,33,131,48,28,12,9,No data,17,29
26/06/2015,13.7,8.2,7.6,11.2,7.5,11.8,227.3,15,No data,33,No data,67,24,26,34,19,29,62,48,12,33,133,42,22,14,9,No data,19,30
27/06/2015,12.8,10,7.5,12.5,-17.7,15.3,232.9,5,No data,31,No data,33,12,25,33,11,19,46,23,7,27,93,30,20,6,3,No data,11,16
28/06/2015,12.9,14.6,5.6,15.6,7.6,16.1,248.9,16,No data,17,No data,37,7,14,19,8,19,31,33,6,13,89,21,13,5,4,No data,8,15
29/06/2015,14.1,7.5,9.6,12.2,-23.5,16.9,218.1,5,No data,44,No data,58,16,26,35,15,15,42,38,14,35,112,43,23,9,6,No data,19,26
30/06/2015,12.4,4.8,17.5,18.1,-9.1,18.7,195.3,14,No data,39,No data,112,21,22,35,22,23,69,48,22,67,137,22,27,14,14,No data,38,24
01/07/2015,12.6,-3.1,7.8,8.4,5.7,8.9,158,14,No data,49,No data,120,40,20,50,32,40,110,59,21,80,170,24,48,38,30,32,39,29
