Date,PM-1000,W,S,F,Z,G,Dir,LWT,Aberdeen,Auchencorth Moss,Belfast Centre,Blackpool Marton,Bristol St Paul's,Cardiff Centre,Chesterfield Loundsley Green,Chilbolton Observatory,Derry Rosemount,Eastbourne,Edinburgh St Leonards,Glasgow Townhead,Hull Freetown,Leamington Spa,Leeds Centre,London Bexley,London Bloomsbury,London Eltham,London N. Kensington,Manchester Piccadilly,Newcastle Centre,Newport,Norwich Lakenfields,Nottingham Centre,Oxford St Ebbes,Plymouth Centre,Portsmouth,Preston,Reading New Town,Rochester Stoke,Salford Eccles,Sheffield Devonshire Green,Southampton Centre,Southend-on-Sea,Stoke-on-Trent Centre,Wigan Centre,Wirral Tranmere,York Bootham
04/02/2011,0.1,35.2,8.5,36.3,12.9,36.8,256.5,16,8,4,18,No data,22,36,No data,No data,No data,32,11,No data,9,18,16,No data,22,No data,17,No data,13,23,13,10,12,33,No data,No data,No data,14,13,No data,27,No data,No data,No data,No data,12
05/02/2011,5.6,25.9,4.8,26.4,-7.3,26.6,259.5,16,10,5,14,No data,13,No data,No data,No data,No data,24,12,No data,7,14,13,No data,14,No data,11,No data,11,14,8,8,5,25,No data,No data,12,9,7,No data,17,No data,No data,No data,No data,8
06/02/2011,9.3,19.2,7.1,20.5,9,21,249.8,16,13,1,19,No data,13,18,No data,No data,No data,18,9,No data,6,14,12,No data,13,No data,11,No data,13,13,8,8,9,20,No data,No data,12,9,5,No data,18,No data,No data,No data,No data,7
07/02/2011,7.2,20.6,-13.7,24.8,29.9,28.9,303.6,27,5,2,11,No data,21,24,No data,No data,No data,18,8,No data,No data,15,12,No data,21,No data,16,No data,12,14,13,13,14,23,No data,No data,18,13,10,No data,19,No data,21,No data,No data,8
08/02/2011,9.2,8.6,14.5,16.9,-45,28.1,210.8,0,11,3,18,No data,No data,25,No data,No data,No data,No data,11,No data,No data,20,24,No data,24,No data,22,No data,19,17,19,20,18,17,No data,No data,21,15,16,No data,25,No data,No data,No data,No data,No data
09/02/2011,10.7,10.1,16.4,19.2,16,20.8,211.7,15,25,2,17,No data,No data,36,No data,No data,No data,No data,10,No data,No data,32,39,No data,33,No data,28,No data,38,31,32,36,30,31,No data,No data,32,24,30,No data,34,No data,No data,No data,No data,No data
10/02/2011,5.9,4.8,3.6,6,-28.6,15.5,232.8,0,15,2,23,No data,17,17,No data,No data,No data,No data,14,No data,18,22,14,No data,27,No data,23,No data,21,15,29,21,14,13,No data,No data,21,21,16,No data,21,No data,No data,No data,No data,15
11/02/2011,8.8,3.5,15.7,16.1,9,16.7,192.7,14,20,2,21,No data,20,16,No data,No data,No data,No data,12,No data,15,22,25,No data,22,No data,18,No data,22,14,19,23,15,29,No data,No data,19,14,13,No data,27,No data,No data,No data,No data,18
12/02/2011,7.4,5.2,17,17.8,11.9,18.7,196.8,14,14,2,20,No data,24,29,No data,No data,No data,No data,13,No data,18,13,21,No data,22,No data,19,No data,18,16,19,29,17,18,No data,No data,20,16,18,No data,19,No data,14,No data,No data,18
13/02/2011,1.8,3.3,11.7,12.2,44.2,25.2,196,20,23,3,17,No data,14,14,No data,No data,No data,No data,9,No data,11,16,17,No data,16,No data,12,No data,21,9,19,14,9,19,No data,No data,12,14,7,No data,16,No data,No data,No data,No data,14
14/02/2011,0.4,5.7,9.1,10.8,28.8,18,212,20,17,1,22,No data,12,9,No data,No data,No data,No data,11,No data,13,13,No data,No data,15,No data,12,No data,13,8,17,16,No data,11,No data,No data,12,10,9,No data,13,No data,No data,No data,No data,12
15/02/2011,-6.7,-5.8,21.6,22.4,37.3,29.1,164.9,24,22,7,21,No data,13,14,No data,No data,No data,No data,13,No data,21,17,No data,No data,18,No data,13,No data,31,9,19,No data,10,16,No data,No data,13,11,14,No data,16,No data,No data,No data,No data,21
16/02/2011,-2.8,-11.8,14.5,18.7,32,24.6,141,23,27,3,24,No data,21,22,No data,No data,No data,No data,17,No data,25,20,No data,No data,25,No data,No data,No data,25,15,22,No data,17,16,No data,No data,20,17,19,No data,24,No data,No data,No data,No data,23
17/02/2011,6.6,-2,6.6,6.9,3.9,7.2,163.2,14,No data,12,34,No data,43,40,No data,No data,No data,No data,24,No data,35,40,44,No data,50,No data,45,No data,44,32,36,No data,39,37,No data,No data,47,33,37,No data,37,No data,No data,No data,No data,39
18/02/2011,9.1,-6.2,24.9,25.7,-0.2,25.7,165.9,14,38,25,46,No data,59,64,No data,No data,No data,No data,34,No data,48,56,47,No data,70,No data,64,No data,50,55,58,57,58,34,No data,No data,No data,61,52,No data,65,No data,No data,No data,No data,51
19/02/2011,9.4,-0.6,16.5,16.5,3.1,16.6,177.7,14,34,9,26,No data,24,31,No data,No data,No data,No data,19,No data,61,35,57,No data,43,No data,34,No data,36,22,60,54,24,23,No data,No data,No data,47,24,No data,19,No data,34,No data,No data,56
20/02/2011,10.9,-2.3,26.6,26.7,1.2,26.7,174.9,14,31,18,25,No data,26,29,No data,No data,No data,No data,24,No data,48,45,51,No data,55,No data,47,No data,49,22,52,54,36,19,No data,No data,No data,50,34,No data,25,No data,41,No data,No data,51
21/02/2011,11.8,-1.2,15.8,15.8,11.5,16.8,175.5,14,34,21,26,No data,40,44,No data,No data,No data,No data,28,No data,49,59,57,No data,No data,No data,58,No data,41,37,50,64,No data,18,No data,No data,No data,62,39,No data,47,No data,50,No data,No data,49
22/02/2011,12.9,6.3,13.8,15.2,9.4,15.9,204.7,15,29,7,20,No data,31,40,No data,No data,No data,No data,23,No data,64,43,55,No data,No data,No data,56,No data,41,31,53,50,No data,17,No data,No data,No data,No data,40,No data,No data,No data,42,No data,No data,48
23/02/2011,8.7,17.7,14.8,23.1,11,23.7,230.1,15,20,1,17,No data,13,14,No data,No data,No data,No data,11,No data,28,19,25,No data,No data,No data,21,No data,26,11,35,22,No data,13,No data,No data,No data,No data,20,No data,No data,No data,19,No data,No data,21
24/02/2011,10,21.4,12.8,24.9,-26.3,28.2,239,5,18,9,27,No data,19,24,No data,No data,No data,No data,17,No data,25,No data,26,No data,No data,No data,19,No data,20,14,21,19,No data,17,No data,No data,17,No data,20,No data,22,No data,24,No data,No data,20
25/02/2011,11.1,25,11.5,27.5,-12.5,28.2,245.3,15,13,6,26,No data,16,17,No data,No data,No data,No data,14,No data,18,17,19,No data,19,No data,16,No data,14,13,19,17,12,16,No data,No data,15,No data,12,No data,18,No data,17,No data,No data,18
26/02/2011,13.8,11.4,-11.7,16.4,1.5,16.4,315.9,17,13,5,17,No data,11,13,No data,No data,No data,No data,14,No data,6,13,10,No data,9,No data,6,No data,12,6,8,14,6,10,No data,No data,5,No data,13,No data,7,No data,15,No data,No data,7
27/02/2011,21.7,6.6,-14.3,15.8,-9.7,16.5,335.1,17,11,4,15,No data,14,16,No data,No data,No data,No data,14,No data,9,14,11,No data,13,No data,10,No data,13,8,14,16,10,13,No data,No data,9,No data,10,No data,12,No data,14,No data,No data,9
28/02/2011,28.3,1.9,0.1,2,-29.4,14.8,266.2,0,23,11,33,No data,19,No data,No data,No data,No data,No data,28,No data,23,23,22,No data,32,No data,25,No data,27,14,41,23,17,14,No data,No data,19,No data,21,No data,18,No data,28,No data,No data,21
01/03/2011,31,4.2,3.7,5.6,-49.5,25.4,228.3,0,21,7,32,No data,27,No data,No data,No data,No data,No data,24,No data,20,29,26,No data,30,No data,23,No data,31,23,24,28,18,16,No data,No data,No data,No data,33,No data,19,No data,34,No data,No data,23
02/03/2011,29.8,5.3,2,5.7,-36.6,19.2,249.3,0,34,19,39,No data,28,27,No data,No data,No data,No data,31,No data,20,30,30,No data,53,No data,46,No data,31,19,44,30,36,21,No data,No data,No data,No data,36,No data,38,No data,32,No data,No data,23
03/03/2011,32.2,-2.3,-0.7,2.4,-33.4,16.9,73.2,0,15,21,60,No data,38,48,No data,No data,No data,No data,42,No data,18,33,51,No data,38,No data,31,No data,51,38,28,35,31,30,No data,No data,29,No data,55,No data,35,No data,55,No data,No data,43
04/03/2011,28.4,2.2,-3.6,4.3,-24.6,13,328.1,0,8,18,63,No data,28,30,No data,No data,No data,No data,30,No data,24,27,46,No data,37,No data,31,No data,53,22,19,27,26,35,No data,No data,28,No data,38,No data,42,No data,39,No data,No data,46
05/03/2011,28.1,-3.9,-0.4,3.9,-29.8,15.4,83.6,0,23,22,42,No data,31,38,No data,No data,No data,No data,30,No data,25,39,26,No data,24,No data,22,No data,33,35,15,39,19,40,No data,No data,20,No data,36,No data,33,No data,39,No data,No data,28
06/03/2011,24.4,6.4,6.5,9.1,-34.4,19.5,224.9,0,31,18,35,No data,28,26,No data,No data,No data,No data,26,No data,21,26,29,No data,24,No data,21,No data,32,18,16,29,27,31,No data,No data,23,No data,29,No data,23,No data,31,No data,No data,24
07/03/2011,21.3,10.3,5.6,11.8,-29.8,19,241.5,0,29,23,31,No data,39,39,No data,No data,No data,No data,30,No data,24,27,41,No data,31,No data,27,No data,52,28,No data,32,26,30,No data,No data,26,No data,40,No data,28,No data,36,No data,No data,34
08/03/2011,9.2,26.8,2.6,27,-9.8,27.4,264.5,16,57,12,No data,No data,51,52,No data,No data,No data,No data,18,No data,52,49,55,No data,56,No data,53,No data,41,40,No data,51,46,43,No data,No data,48,No data,52,No data,61,No data,51,No data,No data,47
09/03/2011,7.4,28.4,-7.5,29.4,-5.2,29.5,284.8,16,6,1,No data,No data,20,26,No data,No data,No data,No data,10,No data,15,18,15,No data,24,No data,20,No data,12,13,20,17,16,16,No data,No data,17,No data,15,No data,21,No data,16,No data,No data,11
10/03/2011,3.9,29.6,-10.7,31.5,16.9,32.7,289.9,16,6,6,No data,No data,29,32,No data,No data,No data,No data,13,No data,15,20,14,No data,21,No data,17,No data,14,20,15,16,20,22,No data,No data,17,13,16,No data,23,No data,17,No data,No data,13
11/03/2011,5.7,19,3.4,19.4,-1.9,19.4,259.8,16,9,5,No data,No data,21,26,No data,No data,No data,No data,9,No data,18,16,14,No data,20,No data,18,No data,14,14,15,16,17,19,No data,No data,16,14,13,No data,20,No data,18,No data,No data,12
12/03/2011,5.1,-5.2,4.3,6.7,32.3,17.5,129.3,20,9,5,No data,No data,32,32,No data,No data,No data,No data,10,No data,26,12,27,No data,28,No data,25,No data,23,26,29,29,27,27,No data,No data,25,22,21,No data,29,No data,13,No data,No data,22
13/03/2011,9.6,-8.2,-12.7,15.1,39.4,24.8,33.1,20,7,3,No data,No data,16,15,No data,No data,No data,No data,9,No data,32,22,19,No data,20,No data,18,No data,21,13,28,27,16,11,No data,No data,20,21,13,No data,17,No data,15,No data,No data,21
14/03/2011,15.3,-6.4,1.9,6.7,-19.5,11.9,106.2,0,25,2,No data,No data,28,22,No data,No data,No data,No data,15,No data,22,27,28,No data,28,No data,24,No data,19,15,13,30,20,22,No data,No data,25,18,24,No data,21,No data,19,No data,No data,22
15/03/2011,13.3,-2.2,4,4.6,-19.9,11,150.4,0,16,4,No data,No data,51,50,No data,No data,No data,No data,13,No data,31,53,51,No data,66,No data,61,No data,32,40,43,46,51,51,No data,No data,56,48,41,No data,47,No data,51,No data,No data,41
16/03/2011,8.5,3.7,8.1,8.9,-37.6,20.8,204.6,0,19,11,No data,No data,70,72,No data,No data,No data,No data,26,No data,62,63,55,No data,69,No data,No data,No data,35,63,61,62,57,59,No data,No data,53,59,47,No data,62,No data,64,No data,No data,50
17/03/2011,13.4,7.1,-6.1,9.4,-14.2,11.7,310.6,7,22,14,No data,No data,43,45,No data,No data,No data,No data,26,No data,35,42,36,No data,41,No data,No data,No data,24,39,49,38,32,18,No data,No data,33,39,35,No data,36,No data,42,No data,No data,24
18/03/2011,17.7,11,2,11.2,-16.1,13.8,259.7,6,9,4,No data,No data,28,23,No data,No data,No data,No data,15,No data,13,31,20,No data,28,No data,24,No data,17,16,25,31,19,14,No data,No data,22,21,35,No data,21,No data,36,No data,No data,No data
19/03/2011,23,12.3,10.4,16.1,-40.8,26,229.7,0,11,5,No data,No data,35,31,No data,No data,No data,No data,14,No data,30,33,29,No data,28,No data,29,No data,20,22,21,34,29,26,No data,No data,26,No data,31,No data,30,No data,34,No data,No data,No data
20/03/2011,21.1,18.8,7,20.1,-27.4,24.3,249.5,6,7,1,No data,No data,23,24,No data,No data,No data,No data,9,No data,24,25,22,No data,36,No data,36,No data,14,16,37,21,31,23,No data,No data,32,No data,14,No data,43,No data,16,No data,No data,No data
21/03/2011,21.5,21.4,3.7,21.7,-41.5,30,260.2,6,10,3,No data,No data,23,28,No data,No data,No data,No data,12,No data,16,27,20,No data,37,No data,39,No data,14,25,38,19,26,17,No data,No data,28,No data,16,No data,49,No data,24,No data,No data,No data
22/03/2011,30.6,5.8,-1.8,6.1,-43.2,22.5,287.5,0,12,No data,No data,No data,36,38,No data,No data,No data,No data,12,No data,21,37,25,No data,50,No data,48,No data,17,22,38,36,33,27,No data,No data,44,No data,31,No data,50,No data,33,No data,No data,20
23/03/2011,31.3,7.7,1.1,7.8,-40.1,21.5,261.6,0,9,No data,33,No data,42,42,No data,No data,No data,No data,15,No data,40,32,36,No data,42,No data,37,No data,20,No data,33,46,28,43,No data,No data,36,No data,53,No data,32,No data,49,No data,No data,30
24/03/2011,29.4,0.2,0.3,0.4,-27.5,13.8,209.9,0,No data,No data,60,No data,45,No data,No data,No data,No data,No data,22,No data,43,40,52,No data,37,No data,34,No data,22,39,22,42,32,53,No data,No data,34,No data,56,No data,41,No data,41,No data,No data,44
25/03/2011,20.4,-3,-3.7,4.7,-8.9,6.5,39.4,1,No data,No data,33,No data,70,No data,No data,No data,No data,No data,24,No data,35,50,55,No data,64,No data,58,No data,34,52,28,60,No data,78,No data,No data,52,No data,63,No data,67,No data,55,No data,No data,46
26/03/2011,16.2,-4.8,1.9,5.1,-10.2,7.2,111.5,2,8,No data,34,No data,78,No data,No data,No data,No data,No data,18,No data,13,64,17,No data,64,No data,66,No data,23,70,12,35,No data,91,No data,No data,69,No data,36,No data,86,No data,42,No data,No data,16
27/03/2011,13.3,1.2,-6.9,7,-10.6,8.7,350.1,8,No data,No data,33,No data,62,No data,No data,No data,No data,No data,17,No data,18,49,30,No data,54,No data,53,No data,29,57,26,33,No data,88,No data,No data,54,No data,35,No data,58,No data,44,No data,No data,26
28/03/2011,12.4,3.4,2.6,4.3,-18.8,10.3,232.5,0,16,No data,26,No data,63,No data,No data,No data,No data,No data,18,No data,43,63,47,No data,46,No data,44,No data,28,59,34,64,No data,75,No data,No data,45,No data,63,No data,50,No data,57,No data,No data,38
29/03/2011,11,-0.6,5.4,5.5,-0.6,5.5,173.2,-1,14,No data,57,No data,50,No data,No data,No data,No data,No data,21,No data,72,61,83,No data,59,No data,56,No data,33,60,51,70,52,45,No data,No data,49,No data,75,No data,65,No data,77,No data,No data,69
30/03/2011,7.5,9.5,12.4,15.7,18.3,18.1,217.4,25,22,No data,24,No data,24,No data,No data,No data,No data,No data,25,No data,47,29,40,No data,30,No data,28,No data,41,20,48,34,17,16,No data,No data,20,No data,31,No data,25,No data,34,No data,No data,41
31/03/2011,3.8,22.8,-2.1,22.9,20.5,25.1,275.2,16,13,No data,20,No data,20,No data,No data,No data,No data,No data,16,No data,No data,22,17,No data,18,No data,16,No data,19,21,21,20,14,22,20,No data,13,No data,17,No data,19,No data,21,No data,No data,23
01/04/2011,3,21.1,25.9,33.4,2.6,33.4,219.3,15,16,6,20,No data,19,No data,No data,No data,No data,No data,13,No data,No data,20,15,No data,18,No data,15,No data,16,17,18,20,13,25,14,No data,13,No data,11,No data,16,No data,16,No data,No data,14
02/04/2011,4,14.4,4.9,15.3,10.9,16.2,251.2,16,8,3,14,No data,19,No data,No data,No data,No data,No data,9,No data,No data,22,18,No data,16,No data,13,No data,17,15,18,22,12,20,21,No data,13,No data,14,No data,21,No data,17,No data,No data,17
03/04/2011,6.6,20.1,6.6,21.2,-9.9,21.8,251.9,16,5,3,15,No data,15,No data,No data,No data,No data,No data,9,No data,18,25,12,No data,12,No data,13,No data,11,12,14,15,10,16,16,No data,11,No data,10,No data,17,No data,12,No data,No data,12
04/04/2011,7.1,25.6,16.8,30.6,-8.8,30.9,236.7,15,10,5,15,No data,17,No data,No data,No data,No data,No data,13,No data,19,19,17,No data,18,No data,16,No data,15,13,14,16,13,20,13,No data,13,No data,9,No data,14,No data,14,No data,No data,15
05/04/2011,5.7,26.7,11,28.9,-11.8,29.5,247.5,16,7,1,9,No data,13,No data,No data,No data,No data,No data,8,No data,16,14,12,No data,No data,No data,19,No data,10,10,14,14,10,26,19,No data,15,No data,5,No data,20,No data,10,No data,No data,9
06/04/2011,13.3,19.1,8.5,20.9,-13.9,22,245.9,15,3,4,13,No data,20,No data,No data,No data,No data,No data,9,No data,15,17,17,No data,No data,No data,15,No data,14,19,13,17,14,25,23,No data,15,No data,11,No data,23,No data,15,No data,No data,13
07/04/2011,19,15.1,-4.3,15.7,-45.8,27.8,285.8,0,8,7,20,No data,29,No data,No data,No data,No data,No data,17,No data,12,23,14,No data,27,No data,20,No data,16,25,16,20,19,25,31,No data,19,No data,17,No data,24,No data,30,No data,No data,12
08/04/2011,18,6.1,-2.4,6.6,-51.1,26.4,291.8,0,11,10,27,No data,25,No data,No data,No data,No data,No data,18,No data,17,30,20,No data,26,No data,22,No data,20,16,18,27,23,17,19,No data,19,No data,24,No data,20,No data,30,No data,No data,17
09/04/2011,18.5,-0.8,14.7,14.7,-30.3,21.1,177.1,0,11,19,41,No data,26,No data,No data,No data,No data,No data,27,No data,24,28,28,No data,32,No data,27,No data,29,20,27,28,22,24,22,No data,23,No data,29,No data,29,No data,26,No data,No data,24
10/04/2011,19.7,7,4.4,8.3,-18.5,12.4,238.1,0,25,20,44,No data,40,No data,No data,No data,No data,No data,30,No data,27,40,34,No data,35,No data,31,No data,28,30,14,35,33,42,42,No data,36,No data,34,No data,40,No data,35,No data,No data,27
11/04/2011,18.8,16.2,-11.5,19.9,-9.3,20.4,305.3,17,12,7,14,No data,24,18,No data,No data,No data,No data,18,No data,28,15,23,No data,34,No data,29,No data,22,23,27,26,23,19,38,No data,24,No data,30,No data,29,No data,31,No data,No data,21
12/04/2011,19.3,16.4,-1.7,16.5,-53.6,31.5,276.1,0,6,1,15,No data,18,12,No data,No data,No data,No data,15,No data,12,6,15,No data,18,No data,13,No data,15,14,15,14,12,13,14,No data,12,No data,17,No data,12,No data,19,No data,No data,12
13/04/2011,14,9.6,14.4,17.3,-0.9,17.3,213.6,15,8,2,13,No data,17,No data,No data,No data,No data,No data,9,No data,20,20,14,No data,21,No data,No data,No data,15,14,16,18,15,14,15,No data,14,No data,12,No data,14,No data,16,No data,No data,15
14/04/2011,11.6,9.8,3.2,10.3,-26.5,16.8,251.8,0,8,2,20,No data,23,No data,No data,No data,No data,No data,9,No data,31,27,20,No data,24,No data,No data,No data,16,19,23,26,22,17,17,No data,19,No data,22,No data,21,No data,25,No data,No data,25
15/04/2011,15.1,9.4,2.5,9.7,-14.2,12.1,255,6,19,8,22,No data,25,No data,No data,No data,No data,No data,16,No data,42,31,21,No data,28,No data,28,No data,20,22,40,38,23,18,38,No data,26,No data,32,No data,36,No data,36,No data,No data,19
16/04/2011,15.8,11.1,0.3,11.1,-35.1,20.7,268.4,0,6,6,15,No data,23,No data,No data,No data,No data,No data,14,No data,29,27,18,No data,33,No data,35,No data,15,18,47,50,18,12,55,No data,27,No data,23,No data,43,No data,31,No data,No data,15
17/04/2011,18.9,4.4,2.9,5.3,-34.8,18.2,236.8,0,9,7,20,No data,30,No data,No data,No data,No data,No data,12,No data,19,34,17,No data,40,No data,40,No data,18,24,41,29,28,33,No data,No data,27,No data,20,No data,36,No data,27,No data,No data,14
18/04/2011,14.9,-2.1,10.4,10.6,-17,13.6,168.3,4,19,16,43,No data,45,No data,No data,No data,No data,No data,24,No data,41,44,40,No data,59,No data,54,No data,34,38,45,51,41,40,No data,No data,46,No data,39,No data,37,No data,49,No data,No data,38
19/04/2011,14.4,-3.8,-1.8,4.2,-7.8,5.7,64.3,1,32,36,71,No data,50,No data,No data,No data,No data,No data,47,No data,40,52,47,No data,55,No data,50,No data,47,41,44,54,50,45,No data,No data,51,No data,46,No data,46,No data,45,No data,No data,47
20/04/2011,12.2,0.6,4.3,4.3,-21,11.4,188,0,33,37,74,No data,55,No data,No data,No data,No data,No data,34,No data,32,64,46,No data,74,No data,70,No data,49,46,69,60,48,50,No data,No data,49,No data,44,No data,49,No data,51,No data,No data,48
21/04/2011,11.8,-5.5,6.1,8.3,-19.2,12.7,137.9,0,23,32,76,No data,53,No data,No data,No data,No data,No data,39,No data,44,71,70,No data,89,No data,83,No data,50,51,83,82,54,40,No data,No data,61,No data,69,No data,48,No data,80,No data,No data,56
22/04/2011,8.9,-4.5,14.8,15.5,16.3,17.5,162.9,24,29,32,75,No data,48,No data,No data,No data,No data,No data,31,No data,72,62,63,No data,71,No data,68,No data,54,45,73,76,46,45,No data,No data,56,No data,60,No data,43,No data,66,No data,No data,65
23/04/2011,11.2,5.2,-2.2,5.7,-20.5,11.7,292.9,0,40,15,21,No data,38,No data,No data,No data,No data,No data,31,No data,83,38,56,No data,63,No data,58,No data,45,33,65,61,30,29,No data,No data,28,No data,40,No data,35,No data,49,No data,No data,66
24/04/2011,17.3,4.2,-2.4,4.8,-21.9,12,300,0,8,5,16,No data,38,No data,No data,No data,No data,No data,12,No data,11,44,28,No data,54,No data,51,No data,16,22,56,45,41,14,No data,No data,42,No data,18,No data,43,No data,22,No data,No data,18
25/04/2011,22.7,0.8,-4.8,4.9,-31.1,16.3,350,0,12,10,22,No data,28,No data,No data,No data,No data,No data,18,No data,13,27,94,No data,20,No data,19,No data,19,14,26,22,20,28,No data,No data,18,No data,24,No data,24,No data,25,No data,No data,17
26/04/2011,24.7,-5.7,-0.6,5.7,-38.2,19.9,83.9,0,18,13,25,No data,No data,No data,No data,No data,No data,No data,22,No data,20,30,17,No data,30,No data,28,No data,25,21,29,22,27,24,No data,No data,25,No data,18,No data,28,No data,22,No data,No data,21
27/04/2011,23.8,-0.2,5.4,5.4,-23.5,13,177.4,0,19,13,28,No data,No data,No data,No data,No data,No data,No data,23,No data,23,27,18,No data,27,No data,22,No data,23,18,23,26,21,23,22,No data,22,No data,20,No data,23,No data,26,No data,No data,21
28/04/2011,18.3,-4.4,3,5.3,-29.4,15.6,123.9,0,18,13,34,No data,30,No data,No data,No data,No data,No data,22,No data,24,34,20,No data,34,No data,27,No data,25,24,29,27,26,21,26,No data,25,No data,23,No data,28,No data,27,No data,No data,23
29/04/2011,17.6,-14.1,3.2,14.5,-10,15.3,102.6,12,16,18,31,No data,46,No data,No data,No data,No data,No data,26,No data,33,47,30,No data,No data,No data,44,No data,32,39,39,40,40,38,40,No data,41,No data,34,No data,43,No data,40,No data,No data,29
30/04/2011,15.3,-16,5.4,16.9,-8.5,17.4,108.6,12,17,11,30,No data,39,No data,No data,No data,No data,No data,26,No data,29,39,22,No data,No data,No data,36,No data,28,32,30,33,35,47,41,No data,36,No data,32,No data,42,No data,35,No data,No data,29
01/05/2011,14.7,-15.7,6.3,16.9,-4.1,17,111.8,12,14,11,19,No data,28,No data,No data,No data,No data,No data,22,No data,19,25,16,No data,31,No data,24,No data,22,19,21,23,23,34,29,No data,26,No data,22,No data,33,No data,24,No data,No data,20
02/05/2011,14.5,-15.2,8.8,17.6,-14.5,19.1,120.1,13,15,10,18,No data,20,No data,No data,No data,No data,No data,17,No data,16,22,14,No data,33,No data,20,No data,20,13,17,18,19,22,20,No data,20,No data,17,No data,25,No data,17,No data,No data,16
03/05/2011,15.9,-8.3,7.6,11.3,-20.9,15.4,132.4,3,11,7,24,No data,23,No data,No data,No data,No data,No data,18,No data,16,20,20,No data,23,No data,19,No data,18,16,14,19,17,26,20,No data,18,No data,19,No data,29,No data,19,No data,No data,17
04/05/2011,17.1,-5.1,14.2,15.1,-11.8,16.2,160.2,14,10,12,30,No data,30,No data,No data,No data,No data,No data,21,No data,17,25,22,No data,27,No data,23,No data,42,24,13,18,22,No data,24,No data,22,No data,18,No data,36,No data,23,No data,No data,17
05/05/2011,14.7,-2.8,19.6,19.8,3.1,19.8,171.9,14,28,20,33,No data,30,No data,No data,No data,No data,No data,32,No data,26,32,29,No data,31,No data,30,No data,37,31,31,32,28,34,32,No data,27,No data,28,No data,39,No data,33,No data,No data,30
06/05/2011,11,0.8,18.5,18.5,7.5,18.9,182.5,14,38,9,21,No data,27,No data,No data,No data,No data,No data,17,No data,37,28,36,No data,34,No data,28,No data,41,31,36,32,24,23,26,No data,24,No data,25,No data,32,No data,31,No data,No data,37
07/05/2011,10.2,-9.6,19.3,21.6,11.6,22.3,153.4,13,45,15,27,No data,23,No data,No data,No data,No data,No data,31,No data,48,23,38,No data,27,No data,26,No data,56,26,36,32,19,29,21,No data,19,No data,17,No data,24,No data,22,No data,No data,41
08/05/2011,11.2,-1.6,25.4,25.5,31.5,29.9,176.4,24,40,8,24,No data,17,No data,No data,No data,No data,No data,23,No data,24,16,17,No data,16,No data,13,No data,23,15,18,18,12,25,11,No data,11,No data,10,No data,12,No data,14,No data,No data,14
09/05/2011,15.6,2.6,25.2,25.3,9.5,25.8,186,14,23,5,35,No data,23,No data,No data,No data,No data,No data,14,No data,14,20,17,No data,21,No data,17,No data,19,21,17,18,17,32,17,No data,15,No data,14,No data,20,No data,16,No data,No data,14
10/05/2011,19,12.6,16.6,20.8,7.7,21.2,217.4,15,15,9,18,No data,22,No data,No data,No data,No data,No data,16,No data,17,25,17,No data,22,No data,19,No data,17,21,20,21,17,27,18,No data,16,No data,15,No data,22,No data,24,No data,No data,14
11/05/2011,18.4,13.9,8.3,16.2,6.1,16.5,239.2,15,26,8,14,No data,16,24,No data,No data,No data,No data,12,No data,15,19,15,No data,20,No data,No data,No data,13,14,15,55,11,14,17,No data,13,No data,11,No data,16,No data,16,No data,No data,13
12/05/2011,16.6,17.3,-5.5,18.1,6.4,18.4,287.6,16,No data,3,16,No data,23,21,No data,No data,No data,No data,12,No data,13,No data,16,No data,18,No data,No data,No data,14,18,14,16,14,20,15,No data,14,11,13,No data,13,No data,20,No data,No data,14
13/05/2011,17,14.5,0.4,14.5,10.6,15.4,268.3,16,No data,3,11,No data,17,23,No data,No data,No data,No data,11,No data,11,No data,14,No data,20,No data,No data,No data,12,14,14,16,15,15,14,No data,15,12,10,No data,15,No data,16,No data,No data,11
14/05/2011,18.2,15.5,-14.3,21.1,-0.5,21.1,312.6,17,No data,4,14,No data,13,18,No data,No data,No data,No data,10,No data,8,No data,21,No data,11,No data,No data,No data,10,11,10,14,9,12,9,No data,10,5,9,No data,10,No data,14,No data,No data,7
15/05/2011,19.5,17.6,-3.8,18,-14.1,19.4,282.3,16,No data,4,19,No data,21,28,No data,No data,No data,No data,11,No data,7,No data,12,No data,18,No data,No data,No data,11,16,13,15,16,17,12,No data,14,10,12,No data,12,No data,16,No data,No data,8
16/05/2011,17.7,20.1,-5.5,20.9,5.3,21.1,285.3,16,No data,1,11,No data,22,26,No data,No data,No data,No data,10,No data,9,No data,14,No data,19,No data,No data,No data,11,20,12,16,20,14,17,No data,16,12,11,No data,14,No data,19,No data,No data,8
17/05/2011,13.1,16.8,3.5,17.2,-10.4,17.9,258.3,16,No data,2,10,No data,18,23,No data,No data,No data,No data,9,No data,8,No data,12,No data,21,No data,No data,No data,10,17,16,15,16,19,18,No data,14,13,8,No data,16,No data,12,No data,No data,8
18/05/2011,8.9,25.5,2.4,25.7,17.9,27.2,264.7,16,No data,7,18,No data,16,21,No data,No data,No data,No data,15,No data,12,No data,17,No data,13,No data,No data,No data,14,14,10,17,10,13,11,No data,10,9,11,No data,12,No data,18,No data,No data,12
